timestamp,mid_price,best_bid,best_ask,spread,spread_percent,bid_volume,ask_volume,pressure_01,pressure_025,pressure_05,pressure_1,pressure_2
2026-08-14T23:02:43.451079,11807263045.0,11801030473.0,11813495617.0,12465144.0,0.10557183279895328,2.52877711,2.32069555,84.22216835153904,70.34315651807206,87.18844063894196,72.8515684039422,57.54589858181419
2026-08-14T23:02:45.147719,11807263045.0,11801030473.0,11813495617.0,12465144.0,0.10557183279895328,2.5252884,2.32069555,77.25542244889641,62.02070313110985,86.22417124853175,72.75182531708172,57.49215210663902
2026-08-14T23:02:46.774714,11807000823.0,11801030474.0,11812971172.0,11940698.0,0.10113235510867043,2.5316564,2.32263442,77.52771192607786,66.8036167294926,85.74467999884008,73.11200981412242,57.6422176611084
2026-08-14T23:02:48.478442,11807000823.0,11801030474.0,11812971172.0,11940698.0,0.10113235510867043,2.52250126,2.32263442,56.5159623466836,46.99512987938423,83.3239791559402,72.86091538807268,57.502372294760406
2026-08-14T23:02:50.063724,11807000823.5,11801030475.0,11812971172.0,11940697.0,0.10113234663483633,2.53183626,2.32193777,77.72786648509333,68.46163203153279,86.79656565538434,73.1781805595649,57.66334474972747
2026-08-14T23:02:51.664462,11807000823.5,11801030475.0,11812971172.0,11940697.0,0.10113234663483633,2.52665263,2.32263442,68.97090778959722,58.2131132012217,84.54485315309067,72.97138936290688,57.56393307525121
2026-08-14T23:02:53.421208,11807096934.0,11801030475.0,11813163393.0,12132918.0,0.1027595357929328,2.52364436,2.32069555,79.18389722422216,63.635436715343516,86.59382526490977,72.9221619653249,57.52749250578704
2026-08-14T23:02:55.100116,11807096934.5,11801030476.0,11813163393.0,12132917.0,0.10275952731909876,2.52882799,2.32069555,85.30082894791724,72.30910903545522,87.82665977054077,73.07036964605516,57.60888081197288
2026-08-14T23:02:56.796723,11807096934.5,11801030476.0,11813163393.0,12132917.0,0.10275952731909876,2.51954934,2.32069555,70.30356164128992,53.072721903116395,85.54162143740422,72.81464828189607,57.4669307261798
2026-08-14T23:02:58.434603,11807096935.0,11801030477.0,11813163393.0,12132916.0,0.10275951884526474,2.52867441,2.32069555,85.18347874985639,72.12995138600007,87.79641337544435,73.06639602446876,57.606621115872905
2026-08-14T23:03:00.022310,11806996480.5,11801030477.0,11812962484.0,11932007.0,0.1010587834061479,2.52733785,2.32120452,77.29436180953549,64.62363281108502,87.07738603804185,73.11311005444112,57.609500889380335
2026-08-14T23:03:01.796195,11806996480.5,11801030477.0,11812962484.0,11932007.0,0.1010587834061479,2.52733785,2.32263442,70.38557278370642,59.63093441549934,84.73236336915981,72.99478118822405,57.57563929182209
2026-08-14T23:03:03.619715,11806996481.0,11801030478.0,11812962484.0,11932006.0,0.10105877493231379,2.53173104,2.32263442,77.61841903238972,67.30222026804921,85.85605871752317,73.12159291555666,57.64521427236801
2026-08-14T23:03:05.260831,11806996481.5,11801030479.0,11812962484.0,11932005.0,0.10105876645847969,2.52784654,2.32263442,72.25559700650115,61.51416854108995,84.98122692442699,73.02132796381441,57.58810604097081
2026-08-14T23:03:06.876140,11807092847.0,11801030479.0,11813155215.0,12124736.0,0.10269027403371955,2.53432678,2.32069555,88.5427673871966,77.49069057251536,88.82734538409646,73.21695507670879,57.69110012386497
2026-08-14T23:03:08.610334,11807092847.0,11801030479.0,11813155215.0,12124736.0,0.10269027403371955,2.52485537,2.3199989,81.50171733433518,68.17540983722553,88.09612874320759,73.03227060492823,57.57006504084858
2026-08-14T23:03:10.267318,11807092847.5,11801030480.0,11813155215.0,12124735.0,0.10269026555988553,2.52807247,2.32011453,84.69623852473312,72.11981475787017,88.29975390323231,73.09159430725452,57.61014544606068
2026-08-14T23:03:11.831997,11807092847.5,11801030480.0,11813155215.0,12124735.0,0.10269026555988553,2.52891985,2.32011453,85.36207496829056,73.11460416524682,88.4604949406083,73.11350364757656,57.622613461754405
2026-08-14T23:03:13.479703,11807092847.5,11801030480.0,11813155215.0,12124735.0,0.10269026555988553,2.52891985,2.32011453,85.36207496829056,73.11460416524682,88.4604949406083,73.11350364757656,57.622613461754405
2026-08-14T23:03:15.168597,11806995605.5,11801030481.0,11812960730.0,11930249.0,0.1010439014175849,2.53197714,2.3220534,77.8793866688385,68.19910679526464,86.45705054876916,73.16444235710391,57.660025991993514
2026-08-14T23:03:16.827003,11806995605.5,11801030481.0,11812960730.0,11930249.0,0.1010439014175849,2.53282452,2.3220534,78.76434186843727,69.20864980450536,86.62740322402993,73.18618621596706,57.672460320537965
2026-08-14T23:03:18.523687,11806995595.0,11801030460.0,11812960730.0,11930270.0,0.10104407936810109,2.51972526,2.3220534,4.313968666966987,31.447684977431685,83.08838755802402,72.82651178443547,57.47277439845162
2026-08-14T23:03:20.065934,11806995606.0,11801030482.0,11812960730.0,11930248.0,0.10104389294375078,2.5327166,2.3220534,78.6555681930882,69.0836466498259,86.60594428234882,73.18341827977179,57.670876935069145
2026-08-14T23:03:21.758766,11807090071.0,11801030482.0,11813149660.0,12119178.0,0.10264322476684189,2.52801353,2.32011453,84.65355641412825,72.06179580588471,88.29602779506675,73.09362052510305,57.61030077561627
2026-08-14T23:03:23.484132,11807090071.0,11801030482.0,11813149660.0,12119178.0,0.10264322476684189,2.52801353,2.32011453,84.65355641412825,72.06179580588471,88.29602779506675,73.09362052510305,57.61030077561627
2026-08-14T23:03:25.198399,11807090071.5,11801030483.0,11813149660.0,12119177.0,0.10264321629300786,2.53363782,2.32011453,88.33872426288897,77.77281890846197,89.32655797077557,73.24469185680879,57.69478648282597
2026-08-14T23:03:26.858585,11807090071.5,11801030483.0,11813149660.0,12119177.0,0.10264321629300786,2.52417264,2.32011453,80.65409878233525,66.41697736138651,87.50693700343452,72.99386437781928,57.553693558207655
2026-08-14T23:03:28.464428,11807680572.0,11801030484.0,11814330660.0,13300176.0,0.1126400389890222,2.53602782,2.3188407,91.40907635725428,81.76685221577017,90.50007997542059,72.64390984498861,57.537711018141444
2026-08-14T23:03:30.288106,11807040042.5,11801030484.0,11813049601.0,12019117.0,0.10179619071957595,2.53219966,2.32193777,78.15175942805794,68.70662339078598,86.75879891136465,73.13762768866353,57.65424794270134
2026-08-14T23:03:32.093827,11807040042.5,11801030484.0,11813049601.0,12019117.0,0.10179619071957595,2.53135228,2.32193777,77.21250731852443,67.64166472128889,86.58623711434805,73.1158251009883,57.641806177807055
2026-08-14T23:04:35.863619,11807022356.5,11801030463.0,11813014250.0,11983787.0,0.1014971144981587,2.52436,2.31926534,81.97155114741456,66.0516120096161,88.75532558575075,73.12206744757833,57.59081538425613
2026-08-14T23:04:37.728508,11807022355.0,11801030460.0,11813014250.0,11983790.0,0.10149713991966097,2.51499081,2.31914971,8.711181645648429,21.12060196682887,87.06521341450177,72.89933511945854,57.458612351794045
2026-08-14T23:04:39.447659,11807022357.5,11801030465.0,11813014250.0,11983785.0,0.10149709755049052,2.52643049,2.31926534,85.21586897298351,70.65283992140313,89.25171483725123,73.1890799793671,57.6263213555914
2026-08-14T23:04:41.047138,11807022357.5,11801030465.0,11813014250.0,11983785.0,0.10149709755049052,2.51827943,2.31926534,62.74415740296272,46.22226525909066,87.38518420275008,72.96313580301097,57.50090794527918
2026-08-14T23:04:42.731308,11811215260.5,11803461988.0,11818968533.0,15506545.0,0.13128661749022738,2.52921299,2.32299737,62.4700700817813,62.972205649208576,70.61758080319265,67.77474937246623,56.073617575687294
2026-08-14T23:04:44.336579,11811215260.5,11803461988.0,11818968533.0,15506545.0,0.13128661749022738,2.51950309,2.32299737,46.56473738755618,44.081015332677595,59.80564157116345,67.47601057402908,55.92774210557874
2026-08-14T23:04:46.043637,11811215260.5,11803461988.0,11818968533.0,15506545.0,0.13128661749022738,2.52866879,2.32299737,62.114686375641256,62.58431601521794,70.37339257630381,67.76568208615629,56.067408082113666
2026-08-14T23:04:47.725862,11811215260.5,11803461988.0,11818968533.0,15506545.0,0.13128661749022738,2.52866879,2.32299737,62.114686375641256,62.58431601521794,70.37339257630381,67.76568208615629,56.067408082113666
2026-08-14T23:04:49.382577,11811215260.5,11803461988.0,11818968533.0,15506545.0,0.13128661749022738,2.52638853,2.32299737,58.90047240743898,58.935772224409156,68.12310016127753,67.68841433328264,56.03128339732032
2026-08-14T23:04:51.114651,11811215261.0,11803461989.0,11818968533.0,15506544.0,0.1312866090181404,2.52869352,2.32299737,66.13838082773812,63.0333662727744,70.49840130970688,67.76818915869896,56.06818945602002
2026-08-14T23:04:52.699467,11811190021.0,11803411509.0,11818968533.0,15557024.0,0.1317142808839753,2.52632517,2.31916004,62.2892821597773,68.3860373985953,76.79279786916268,67.9631481494621,56.11259181157995
2026-08-14T23:04:54.257099,11811190021.0,11803411509.0,11818968533.0,15557024.0,0.1317142808839753,2.52632517,2.31916004,62.2892821597773,68.3860373985953,76.79279786916268,67.9631481494621,56.11259181157995
2026-08-14T23:04:55.880841,11811190021.0,11803411509.0,11818968533.0,15557024.0,0.1317142808839753,2.52431296,2.31916004,58.51434597471668,64.33092361215336,74.6222044891219,67.8858786072181,56.07722793562523
2026-08-14T23:04:57.530901,11811190021.5,11803411510.0,11818968533.0,15557023.0,0.1317142724118521,2.51747776,2.31904441,52.9556350358655,48.02459960940067,67.49544299071069,67.7017001360794,55.98212472900518
2026-08-14T23:04:59.247597,11811190021.5,11803411510.0,11818968533.0,15557023.0,0.1317142724118521,2.52659338,2.31916004,75.35405006308429,70.45086520892805,77.39821466070094,67.97830470811328,56.11821531909289
2026-08-14T23:05:01.228409,11811908618.5,11804848704.0,11818968533.0,14119829.0,0.11953892851732106,2.32457609,2.3252118,64.11647256640845,55.656211260575915,61.44389466081397,66.67111761499474,54.23025440280982
2026-08-14T23:05:02.855025,11811908619.0,11804848705.0,11818968533.0,14119828.0,0.11953892004622864,2.52668186,2.32299736,69.33652391920452,60.69665610280538,66.09875021831863,66.82121380228995,55.785344028413995
2026-08-14T23:05:04.501575,11811908619.0,11804848705.0,11818968533.0,14119828.0,0.11953892004622864,2.52668186,2.32299736,69.33652391920452,60.69665610280538,66.09875021831863,66.82121380228995,55.785344028413995
2026-08-14T23:05:06.273489,11811908619.0,11804848705.0,11818968533.0,14119828.0,0.11953892004622864,2.52668186,2.32299736,69.33652391920452,60.69665610280538,66.09875021831863,66.82121380228995,55.785344028413995
2026-08-14T23:05:07.904996,11811908619.0,11804848705.0,11818968533.0,14119828.0,0.11953892004622864,2.52668186,2.32299736,69.33652391920452,60.69665610280538,66.09875021831863,66.82121380228995,55.785344028413995
2026-08-14T23:05:09.695329,11811908619.0,11804848705.0,11818968533.0,14119828.0,0.11953892004622864,2.52668186,2.32299736,69.33652391920452,60.69665610280538,66.09875021831863,66.82121380228995,55.785344028413995
2026-08-14T23:05:12.426203,11812369655.0,11805770777.0,11818968533.0,13197756.0,0.11172826778591022,2.52625207,2.318888,65.33980844463949,69.13991100801933,74.00587769493964,66.47186056297265,55.688329491798704
2026-08-14T23:05:14.162203,11812369655.0,11805770777.0,11818968533.0,13197756.0,0.11172826778591022,2.52664436,2.31916004,67.24180269491725,69.10845023909582,73.50223439954505,66.4679152111749,55.68944499314061
2026-08-14T23:05:15.819009,11812369655.0,11805770777.0,11818968533.0,13197756.0,0.11172826778591022,2.52664436,2.31916004,67.24180269491725,69.10845023909582,73.50223439954505,66.4679152111749,55.68944499314061
2026-08-14T23:05:17.428456,11812369655.0,11805770777.0,11818968533.0,13197756.0,0.11172826778591022,2.52664436,2.31916004,67.24180269491725,69.10845023909582,73.50223439954505,66.4679152111749,55.68944499314061
2026-08-14T23:05:19.131209,11812369655.0,11805770777.0,11818968533.0,13197756.0,0.11172826778591022,2.52453047,2.31916004,60.58420351583615,64.61500398223079,70.37325569004597,66.38118586017536,55.65168702597446
2026-08-14T23:05:21.187348,11812369655.5,11805770778.0,11818968533.0,13197755.0,0.11172825931547906,2.51752854,2.31904441,53.945732664113436,48.27133062530952,59.299019613378135,66.17905820873379,55.55278318776967
2026-08-14T23:05:22.853474,11812704795.0,11806441057.0,11818968533.0,12527476.0,0.10605086825925374,2.52707207,2.32288173,67.54245274829968,61.77212492076711,65.0230130865592,65.83620130997903,55.50949148108446
2026-08-14T23:05:24.424557,11812704795.0,11806441057.0,11818968533.0,12527476.0,0.10605086825925374,2.52495838,2.32288173,61.53066395053668,57.03729089986549,61.37223996645993,65.7475443658076,55.47151561146409
2026-08-14T23:05:26.049541,11812704795.5,11806441058.0,11818968533.0,12527475.0,0.10605085978930319,2.52709818,2.32288173,68.27950301775726,61.93943967046077,65.09860997059923,65.83761726191288,55.510012957754164
2026-08-14T23:05:27.757470,11812704795.5,11806441058.0,11818968533.0,12527475.0,0.10605085978930319,2.52709818,2.32288173,68.27950301775726,61.93943967046077,65.09860997059923,65.83761726191288,55.510012957754164
2026-08-14T23:05:29.432669,11812704795.5,11806441058.0,11818968533.0,12527475.0,0.10605085978930319,2.52709818,2.32288173,68.27950301775726,61.93943967046077,65.09860997059923,65.83761726191288,55.510012957754164
2026-08-14T23:05:31.039629,11812704795.5,11806441058.0,11818968533.0,12527475.0,0.10605085978930319,2.52709818,2.32288173,68.27950301775726,61.93943967046077,65.09860997059923,65.83761726191288,55.510012957754164
2026-08-14T23:05:32.700898,11812704795.5,11806441058.0,11818968533.0,12527475.0,0.10605085978930319,2.52706135,2.31904441,71.92015439421485,71.71459503517295,74.70614680941594,66.07858581512676,55.58218108663028
2026-08-14T23:05:34.370328,11812704795.5,11806441058.0,11818968533.0,12527475.0,0.10605085978930319,2.52706135,2.31904441,71.92015439421485,71.71459503517295,74.70614680941594,66.07858581512676,55.58218108663028
2026-08-14T23:05:36.051472,11812704795.5,11806441058.0,11818968533.0,12527475.0,0.10605085978930319,2.52706135,2.31904441,71.92015439421485,71.71459503517295,74.70614680941594,66.07858581512676,55.58218108663028
2026-08-14T23:05:37.674006,11812704795.5,11806441058.0,11818968533.0,12527475.0,0.10605085978930319,2.52706135,2.31904441,71.92015439421485,71.71459503517295,74.70614680941594,66.07858581512676,55.58218108663028
2026-08-14T23:05:39.373554,11812899315.0,11806830097.0,11818968533.0,12138436.0,0.10275577295902821,2.52712476,2.32288173,67.13883907124134,61.788451457982596,64.75545934798495,65.58712943979826,55.43964862529549
2026-08-14T23:05:41.119642,11812899315.0,11806830097.0,11818968533.0,12138436.0,0.10275577295902821,2.52495845,2.32288173,60.2398832496644,56.84954134491137,60.929161624581106,65.49554809372576,55.40070628896966
2026-08-14T23:05:42.681755,11812899315.0,11806830097.0,11818968533.0,12138436.0,0.10275577295902821,2.51504903,2.32288173,33.41217073126712,24.618776462337376,36.499445900377395,65.15793688517171,55.2474429495323
2026-08-14T23:05:44.462992,11812899315.0,11806830097.0,11818968533.0,12138436.0,0.10275577295902821,2.52441821,2.32288173,64.36283917950604,56.69931305984412,60.39216905869247,65.480353804015,55.393067079623734
2026-08-14T23:05:46.112732,11812899315.5,11806830098.0,11818968533.0,12138435.0,0.10275576448935662,2.5265478,2.31904441,71.89697544690311,71.26302174517947,73.9811553619287,65.81134516334384,55.50385827758918
2026-08-14T23:05:47.787971,11812899315.5,11806830098.0,11818968533.0,12138435.0,0.10275576448935662,2.52900929,2.31904441,75.05401025064208,74.50464700667148,76.61441483756538,65.90183135654254,55.54364535446092
2026-08-14T23:05:49.465194,11812899315.5,11806830098.0,11818968533.0,12138435.0,0.10275576448935662,2.52900929,2.31904441,75.05401025064208,74.50464700667148,76.61441483756538,65.90183135654254,55.54364535446092
2026-08-14T23:05:51.194384,11811902904.0,11804837275.0,11818968533.0,14131258.0,0.11963574467933165,2.52654826,2.31904441,78.30051393366905,72.84845224462431,76.63520107759958,67.09962446837557,55.867184235415024
2026-08-14T23:05:52.827414,11812143255.0,11805317977.0,11818968533.0,13650556.0,0.11556375253256274,2.52661218,2.32288173,76.6966298121876,63.16586855249346,66.52153241849635,66.5512289093781,55.70798138898054
2026-08-14T23:05:54.434962,11812143255.5,11805317978.0,11818968533.0,13650555.0,0.11556374406180685,2.52910058,2.32288173,79.86882013283777,67.01862891112313,69.46138051028655,66.64092053722344,55.7481492536581
2026-08-14T23:05:56.018004,11812143255.5,11805317978.0,11818968533.0,13650555.0,0.11556374406180685,2.52663909,2.32288173,77.07692196924634,63.297924132668705,66.582492389282,66.55249757587428,55.70848108664468
2026-08-14T23:05:57.600386,11812143255.5,11805317978.0,11818968533.0,13650555.0,0.11556374406180685,2.52663909,2.32288173,77.07692196924634,63.297924132668705,66.582492389282,66.55249757587428,55.70848108664468
2026-08-14T23:05:59.236717,11812143255.5,11805317978.0,11818968533.0,13650555.0,0.11556374406180685,2.52596779,2.32437004,74.2326115177898,58.18599088683298,61.87376424128671,66.41134258030895,55.66248791575933
2026-08-14T23:06:00.824883,11812694186.0,11806419839.0,11818968533.0,12548694.0,0.10623058383135223,2.5243546,2.31904441,66.98761915077041,66.33819832327458,70.73429307407028,65.98360150567181,55.539117588029654
2026-08-14T23:06:02.542221,11812694186.5,11806419840.0,11818968533.0,12548693.0,0.10623057536138646,2.52660197,2.31904441,72.58567598613844,70.92087960129268,74.13128166369086,66.07703891443674,55.57927309190506
2026-08-14T23:06:04.235230,11812694186.5,11806419840.0,11818968533.0,12548693.0,0.10623057536138646,2.51766182,2.31904441,53.172375731434975,48.5988056660714,57.9103375462941,65.75966645883148,55.43633376079789
2026-08-14T23:06:05.866034,11812694186.5,11806419840.0,11818968533.0,12548693.0,0.10623057536138646,2.51766182,2.31904441,53.172375731434975,48.5988056660714,57.9103375462941,65.75966645883148,55.43633376079789
2026-08-14T23:06:07.576888,11812694186.5,11806419840.0,11818968533.0,12548693.0,0.10623057536138646,2.52649081,2.32288173,73.7561633284423,62.452723802525256,64.88884842577619,65.83772892047676,55.50575122509914
2026-08-14T23:06:09.230941,11812682828.0,11806397123.0,11818968533.0,12571410.0,0.10642298775856035,2.52424344,2.32288173,68.37839454471467,57.32270168351417,60.92311148300118,65.75873293419772,55.46972628177992
2026-08-14T23:06:10.855029,11812682828.5,11806397124.0,11818968533.0,12571409.0,0.1064229792885783,2.52649082,2.32288173,73.85259156204937,62.474003273542,64.91502152582851,65.85244773820571,55.50989157951302
2026-08-14T23:06:12.523374,11812682828.0,11806397123.0,11818968533.0,12571410.0,0.10642298775856035,2.52424344,2.32288173,68.37839454471467,57.32270168351417,60.92311148300118,65.75873293419772,55.46972628177992
2026-08-14T23:06:14.182684,11812132236.0,11805295939.0,11818968533.0,13672594.0,0.11575043122468477,2.52614517,2.3209309,75.51477336171854,65.86069629873151,69.77659723953626,66.65448124638914,55.7362051877189
2026-08-14T23:06:15.804028,11812132236.5,11805295940.0,11818968533.0,13672593.0,0.11575042275391309,2.52842042,2.3209309,79.09536722926894,69.87184815792116,72.73538154121336,66.74592548736919,55.77643160979605
2026-08-14T23:06:17.469509,11812132236.5,11805295940.0,11818968533.0,13672593.0,0.11575042275391309,2.52842042,2.3209309,79.09536722926894,69.87184815792116,72.73538154121336,66.74592548736919,55.77643160979605
2026-08-14T23:06:19.151461,11812132236.5,11805295940.0,11818968533.0,13672593.0,0.11575042275391309,2.52842042,2.3209309,79.09536722926894,69.87184815792116,72.73538154121336,66.74592548736919,55.77643160979605
2026-08-14T23:06:20.746325,11812227035.0,11805485537.0,11818968533.0,13482996.0,0.11414440274513399,2.52455493,2.32099524,74.53440686376928,64.12680756161343,68.1342379561575,66.49438058032054,55.68168542175754
2026-08-14T23:06:22.415292,11812227035.5,11805485538.0,11818968533.0,13482995.0,0.11414439427449828,2.52455488,2.32099524,74.70542229727445,64.16845083666628,68.14732254986893,66.49453548888853,55.68171991531877
2026-08-14T23:06:24.075289,11812227035.0,11805485537.0,11818968533.0,13482996.0,0.11414440274513399,2.52227968,2.32099524,69.16454167853725,58.34352656624458,64.05353663956575,66.40192854765687,55.64133313229601
2026-08-14T23:06:25.766225,11812227035.0,11805485537.0,11818968533.0,13482996.0,0.11414440274513399,2.52227968,2.32099524,69.16454167853725,58.34352656624458,64.05353663956575,66.40192854765687,55.64133313229601
2026-08-14T23:06:27.411362,11812227035.0,11805485537.0,11818968533.0,13482996.0,0.11414440274513399,2.52408234,2.32269464,71.82654642336368,58.668328649235335,63.05093023835061,66.36181424998601,55.63889731240154
2026-08-14T23:06:29.008729,11812200744.0,11805432955.0,11818968533.0,13535578.0,0.11458980670367787,2.52668407,2.3209309,61.24436175568818,64.2188253589846,69.45660772837957,66.57419361313225,55.717367510621294
2026-08-14T23:06:30.684129,11812227035.5,11805485538.0,11818968533.0,13482995.0,0.11414439427449828,2.53155827,2.3209309,74.43060570607327,71.99873012548808,74.92399484231636,66.72521317179945,55.78986754989344
2026-08-14T23:06:32.341847,11812227035.5,11805485538.0,11818968533.0,13482995.0,0.11414439427449828,2.53155827,2.3209309,74.43060570607327,71.99873012548808,74.92399484231636,66.72521317179945,55.78986754989344
2026-08-14T23:06:34.015312,11812227035.5,11805485538.0,11818968533.0,13482995.0,0.11414439427449828,2.53155827,2.3209309,74.43060570607327,71.99873012548808,74.92399484231636,66.72521317179945,55.78986754989344
2026-08-14T23:06:35.779507,11812274733.0,11805580933.0,11818968533.0,13387600.0,0.11333634124339326,2.52769761,2.32099524,68.77885985952746,67.43076460649064,71.29413068457654,66.53590665615886,55.71258909511542
2026-08-14T23:06:37.465192,11812274733.0,11805580933.0,11818968533.0,13387600.0,0.11333634124339326,2.52769761,2.32099524,68.77885985952746,67.43076460649064,71.29413068457654,66.53590665615886,55.71258909511542
