timestamp,market,asset,price,change_24h,volume_24h,best_bid,best_ask,mid,spread_pct,bid_volume,ask_volume,pressure,hunter_score
2026-08-14T23:45:01.456644,UNI_IRT,UNI,600321.0,-0.0835,24056184799941.0,600003.0,601821.0,600912.0,0.3025401389887371,17438.1647,18453.78,48.58517655077074,61.67
2026-08-14T23:45:01.456644,INJ_IRT,INJ,806945.0,-0.0621,17834977936104.0,802467.0,806802.0,804634.5,0.5387539311327069,2508.6693,2460.8223,50.481407393867016,61.242
2026-08-14T23:45:01.456644,CRV_IRT,CRV,45153.0,-0.0483,7876642198488.0,44895.0,45210.0,45052.5,0.6991842850008324,44214.3992,42403.9579,51.04506790512655,60.966
2026-08-14T23:45:01.456644,SHIB_IRT,SHIB,0.8585,0.0326,20412819032340.0,0.858,0.86,0.859,0.23282887077997694,41111839292.9562,18822984560.9005,68.59424396274541,60.652
2026-08-14T23:45:01.456644,BONK_IRT,BONK,0.4412,0.0318,6882837739134.0,0.4077,0.4403,0.42400000000000004,7.688679245283023,195106553.0966,1572036104.7829,11.040792446871267,60.636
2026-08-14T23:45:01.456644,POL_IRT,POL,13981.0,0.0269,56083556102301.0,13948.0,14024.0,13986.0,0.5434005434005433,131066.8328,230802.7093,36.219360170351294,60.538
2026-08-14T23:45:01.456644,ATOM_IRT,ATOM,277262.0,-0.0227,17547712835541.0,275981.0,278299.0,277140.0,0.8364003752616006,7869.1245,8098.9202,49.280451350439925,60.454
2026-08-14T23:45:01.456644,LUNC_IRT,LUNC,8.917,-0.0224,6359317176471.0,20.0,5.0,12.5,-120.0,27221977.873,4780048.4013,85.0632945541366,60.448
2026-08-14T23:45:01.456644,S_IRT,S,4119.0,-0.0223,10485115841298.0,4104.0,4122.0,4113.0,0.437636761487965,2691586.15,2491704.25,51.92813719254471,60.446
2026-08-14T23:45:01.456644,GMT_IRT,GMT,1177.0,-0.0223,11891937879297.0,1171.0,1178.0,1174.5,0.5959982971477225,687259.7654,656279.5024,51.152934779894046,60.446
2026-08-14T23:45:01.456644,SAND_IRT,SAND,7408.0,0.0218,9781154243406.0,7385.0,7423.0,7404.0,0.5132360886007563,101166.254,131727.6587,43.438771253036705,60.436
2026-08-14T23:45:01.456644,LTC_IRT,LTC,8185773.0,-0.0201,73580932842186.0,8173269.0,8197973.0,8185621.0,0.30179750565045704,1924.714,1904.464,50.26441706287878,60.402
2026-08-14T23:45:01.456644,AXS_IRT,AXS,165891.0,0.0175,6100334553348.0,165234.0,167233.0,166233.5,1.2025253634195274,1190.5154,1481.3655,44.55720312982513,60.35
2026-08-14T23:45:01.456644,IMX_IRT,IMX,20260.0,-0.017,7660100905905.0,20086.0,20231.0,20158.5,0.7192995510578665,9867.0137,15297.1769,39.210534750917034,60.34
2026-08-14T23:45:01.456644,LINK_IRT,LINK,1685130.0,0.0166,49273000473900.0,1680045.0,1685100.0,1682572.5,0.300432819388169,8842.6354,8901.6517,49.83370337825519,60.332
2026-08-14T23:45:01.456644,ALGO_IRT,ALGO,14879.0,0.0154,7249082196741.0,14811.0,14950.0,14880.5,0.9341083968952656,713456.1227,702672.6115,50.380739086058156,60.308
2026-08-14T23:45:17.720125,UNI_IRT,UNI,600357.0,-0.0835,24056184799941.0,600229.0,603634.0,601931.5,0.5656789850672377,17683.8376,18458.4295,48.928412683885014,61.67
2026-08-14T23:45:17.720125,INJ_IRT,INJ,806945.0,-0.0621,17834977936104.0,802467.0,806663.0,804565.0,0.5215240533704548,2501.2591,2377.2248,51.27123818118986,61.242
2026-08-14T23:45:17.720125,CRV_IRT,CRV,45116.0,-0.0483,7876642198488.0,44895.0,45204.0,45049.5,0.6859121632870508,44214.3992,40688.647,52.07634022440999,60.966
2026-08-14T23:45:17.720125,BONK_IRT,BONK,0.4413,0.032,6882837739134.0,0.4077,0.4403,0.42400000000000004,7.688679245283023,327090855.2966,1572070128.6655,17.222913594939744,60.64
2026-08-14T23:45:17.720125,SHIB_IRT,SHIB,0.8586,0.0315,20412819032340.0,0.8564,0.86,0.8582000000000001,0.4194826380796943,41002161447.1857,18904013794.4233,68.44396471952837,60.63
2026-08-14T23:45:17.720125,POL_IRT,POL,13956.0,0.0269,56083556102301.0,13944.0,13988.0,13966.0,0.31505083774881854,130987.6191,230882.2908,36.197433253347164,60.538
2026-08-14T23:45:17.720125,ATOM_IRT,ATOM,277521.0,-0.0227,17547712835541.0,275981.0,278298.0,277139.5,0.8360410551364926,7869.1245,7958.2197,49.718540271588964,60.454
2026-08-14T23:45:17.720125,LUNC_IRT,LUNC,8.917,-0.0224,6359317176471.0,20.0,5.0,12.5,-120.0,27221977.873,4780048.4013,85.0632945541366,60.448
2026-08-14T23:45:17.720125,S_IRT,S,4120.0,-0.0223,10485115841298.0,4101.0,4122.0,4111.5,0.5107624954396206,2670481.6,2491991.0,51.72873169341374,60.446
2026-08-14T23:45:17.720125,GMT_IRT,GMT,1177.0,-0.0223,11891937879297.0,1172.0,1178.0,1175.0,0.5106382978723404,706339.9773,657390.7078,51.79468241181399,60.446
2026-08-14T23:45:17.720125,SAND_IRT,SAND,7406.0,0.0218,9781154243406.0,7395.0,7423.0,7409.0,0.3779187474692941,119788.4436,132038.7188,47.56772163033355,60.436
2026-08-14T23:45:17.720125,LTC_IRT,LTC,8188915.0,-0.0201,73580932842186.0,8173832.0,8197968.0,8185900.0,0.29484845893548667,1946.779,1886.83,50.78188725036904,60.402
2026-08-14T23:45:17.720125,AAVE_IRT,AAVE,16146129.0,-0.0185,14268233011872.0,16063545.0,16149459.0,16106502.0,0.5334119102956061,50.5612,86.6835,36.84018399253305,60.37
2026-08-14T23:45:17.720125,AXS_IRT,AXS,165891.0,0.0175,6100334553348.0,165413.0,167233.0,166323.0,1.0942563566073242,1394.6524,1481.3655,48.49247982775072,60.35
2026-08-14T23:45:17.720125,IMX_IRT,IMX,20265.0,-0.017,7660100905905.0,20086.0,20231.0,20158.5,0.7192995510578665,9867.0137,15297.1769,39.210534750917034,60.34
2026-08-14T23:45:17.720125,LINK_IRT,LINK,1683834.0,0.0166,49273000473900.0,1680050.0,1685100.0,1682575.0,0.30013520942602856,8842.6354,8907.368,49.81765468281543,60.332
2026-08-14T23:45:33.880424,UNI_IRT,UNI,600357.0,-0.0835,24056184799941.0,600230.0,602169.0,601199.5,0.3225218916516065,17419.3635,18454.135,48.55774939263311,61.67
2026-08-14T23:45:33.880424,INJ_IRT,INJ,806945.0,-0.0621,17834977936104.0,802467.0,806663.0,804565.0,0.5215240533704548,2501.2591,2377.2918,51.27053404321353,61.242
2026-08-14T23:45:33.880424,CRV_IRT,CRV,45116.0,-0.0483,7876642198488.0,44895.0,45201.0,45048.0,0.6792754395311668,44214.3992,40635.7387,52.10881242421645,60.966
2026-08-14T23:45:33.880424,BONK_IRT,BONK,0.4413,0.032,6882837739134.0,0.4077,0.4403,0.42400000000000004,7.688679245283023,198984404.3966,1572070128.6655,11.235362925418336,60.64
2026-08-14T23:45:33.880424,SHIB_IRT,SHIB,0.8586,0.0315,20412819032340.0,0.858,0.8599,0.85895,0.22120030269515253,41138869786.6411,18925503147.6311,68.49129987864674,60.63
2026-08-14T23:45:33.880424,POL_IRT,POL,13956.0,0.0269,56083556102301.0,13948.0,13988.0,13968.0,0.286368843069874,141776.4435,230316.8888,38.10238754444889,60.538
2026-08-14T23:45:33.880424,ATOM_IRT,ATOM,277521.0,-0.0227,17547712835541.0,275981.0,278292.0,277136.5,0.8338851071583858,7869.1245,8079.1622,49.34150387451963,60.454
2026-08-14T23:45:33.880424,LUNC_IRT,LUNC,8.917,-0.0224,6359317176471.0,20.0,5.0,12.5,-120.0,27221977.873,4780048.4013,85.0632945541366,60.448
2026-08-14T23:45:33.880424,S_IRT,S,4120.0,-0.0223,10485115841298.0,4112.0,4123.0,4117.5,0.26715239829993925,2669419.95,2491499.93,51.723723911017196,60.446
2026-08-14T23:45:33.880424,GMT_IRT,GMT,1177.0,-0.0223,11891937879297.0,1172.0,1178.0,1175.0,0.5106382978723404,693734.5619,656310.0627,51.3860467468284,60.446
2026-08-14T23:45:33.880424,SAND_IRT,SAND,7406.0,0.0218,9781154243406.0,7395.0,7423.0,7409.0,0.3779187474692941,120094.2856,131891.33920000002,47.65918123119855,60.436
2026-08-14T23:45:33.880424,LTC_IRT,LTC,8188915.0,-0.0201,73580932842186.0,8173836.0,8197958.0,8185897.0,0.29467754114179545,1930.028,1897.9,50.419652616245656,60.402
2026-08-14T23:45:33.880424,AAVE_IRT,AAVE,16146129.0,-0.0185,14268233011872.0,16063545.0,16149455.0,16106500.0,0.5333871418371464,50.5612,90.4557,35.854709612819455,60.37
2026-08-14T23:45:33.880424,AXS_IRT,AXS,165891.0,0.0175,6100334553348.0,165413.0,166282.0,165847.5,0.5239753387901536,1394.6524,1510.0456,48.013679907515346,60.35
2026-08-14T23:45:33.880424,IMX_IRT,IMX,20265.0,-0.017,7660100905905.0,20086.0,20231.0,20158.5,0.7192995510578665,9867.0137,15297.1769,39.210534750917034,60.34
2026-08-14T23:45:33.880424,LINK_IRT,LINK,1683834.0,0.0166,49273000473900.0,1680052.0,1685099.0,1682575.5,0.29995682214557384,8974.7963,8885.6174,50.24965519135765,60.332
2026-08-14T23:45:50.020449,UNI_IRT,UNI,600357.0,-0.0835,24056184799941.0,600002.0,603634.0,601818.0,0.6035047140497626,17435.573,18458.4295,48.57517074057149,61.67
2026-08-14T23:45:50.020449,INJ_IRT,INJ,806945.0,-0.0621,17834977936104.0,802467.0,806663.0,804565.0,0.5215240533704548,2419.9425,2419.4965,50.004607972122386,61.242
2026-08-14T23:45:50.020449,CRV_IRT,CRV,45116.0,-0.0483,7876642198488.0,44895.0,45208.0,45051.5,0.6947604408288293,44214.3992,41437.6725,51.62093376429095,60.966
2026-08-14T23:45:50.020449,BONK_IRT,BONK,0.4413,0.032,6882837739134.0,0.4076,0.4403,0.42395000000000005,7.71317372331643,66975574.3966,1571697537.8929,4.08718333719554,60.64
2026-08-14T23:45:50.020449,SHIB_IRT,SHIB,0.8586,0.0315,20412819032340.0,0.8565,0.8597,0.8581000000000001,0.37291690945111067,41022582033.2182,18896206536.5628,68.46363722030793,60.63
2026-08-14T23:45:50.020449,POL_IRT,POL,13956.0,0.0269,56083556102301.0,13944.0,13984.0,13964.0,0.2864508736751647,130634.8187,230321.0826,36.1913514170325,60.538
2026-08-14T23:45:50.020449,ATOM_IRT,ATOM,277521.0,-0.0227,17547712835541.0,275981.0,279380.0,277680.5,1.2240686688478304,7869.1245,8078.7594,49.34275010617553,60.454
2026-08-14T23:45:50.020449,LUNC_IRT,LUNC,8.917,-0.0224,6359317176471.0,20.0,5.0,12.5,-120.0,27221977.873,4780048.4013,85.0632945541366,60.448
2026-08-14T23:45:50.020449,S_IRT,S,4120.0,-0.0223,10485115841298.0,4105.0,4122.0,4113.5,0.41327336817795063,2661610.08,2490056.6,51.665028918369394,60.446
2026-08-14T23:45:50.020449,GMT_IRT,GMT,1177.0,-0.0223,11891937879297.0,1172.0,1178.0,1175.0,0.5106382978723404,686311.1325,656332.134,51.11641711718963,60.446
2026-08-14T23:45:50.020449,SAND_IRT,SAND,7406.0,0.0218,9781154243406.0,7395.0,7423.0,7409.0,0.3779187474692941,119819.2584,131735.0681,47.63156335536133,60.436
2026-08-14T23:45:50.020449,LTC_IRT,LTC,8188915.0,-0.0201,73580932842186.0,8170979.0,8200112.0,8185545.5,0.3559078622188344,1937.234,1890.439,50.61127217502644,60.402
2026-08-14T23:45:50.020449,AAVE_IRT,AAVE,16146129.0,-0.0185,14268233011872.0,16057204.0,16149457.0,16103330.5,0.5728814918131377,50.5721,87.52029999999999,36.62192850584102,60.37
2026-08-14T23:45:50.020449,AXS_IRT,AXS,165891.0,0.0175,6100334553348.0,165413.0,166282.0,165847.5,0.5239753387901536,1190.4424,1510.0456,44.082491757045396,60.35
2026-08-14T23:45:50.020449,IMX_IRT,IMX,20265.0,-0.017,7660100905905.0,20086.0,20231.0,20158.5,0.7192995510578665,9867.0137,15297.1769,39.210534750917034,60.34
2026-08-14T23:45:50.020449,LINK_IRT,LINK,1683834.0,0.0166,49273000473900.0,1678902.0,1685096.0,1681999.0,0.36825229979328167,8974.2483,8923.9126,50.14061696137729,60.332
2026-08-14T23:46:05.273631,UNI_IRT,UNI,600357.0,-0.0835,24056184799941.0,600002.0,602169.0,601085.5,0.36051443596626437,17426.9914,18453.8445,48.56907862617548,61.67
2026-08-14T23:46:05.273631,INJ_IRT,INJ,806945.0,-0.0621,17834977936104.0,802467.0,806663.0,804565.0,0.5215240533704548,2419.9425,2461.2749,49.576617915030795,61.242
2026-08-14T23:46:05.273631,CRV_IRT,CRV,45116.0,-0.0483,7876642198488.0,44895.0,45209.0,45052.0,0.6969723874633756,44214.3992,41289.8055,51.71020460938806,60.966
2026-08-14T23:46:05.273631,BONK_IRT,BONK,0.4413,0.032,6882837739134.0,0.4076,0.4403,0.42395000000000005,7.71317372331643,66975574.3966,1571697537.8929,4.08718333719554,60.64
2026-08-14T23:46:05.273631,SHIB_IRT,SHIB,0.8586,0.0315,20412819032340.0,0.8564,0.8624,0.8594,0.6981615080288579,41002161447.1857,18886441905.0969,68.46404683375027,60.63
2026-08-14T23:46:05.273631,POL_IRT,POL,13956.0,0.0269,56083556102301.0,13944.0,13986.0,13965.0,0.30075187969924816,128918.10829999999,231637.655,35.75538693933838,60.538
2026-08-14T23:46:05.273631,ATOM_IRT,ATOM,277521.0,-0.0227,17547712835541.0,275981.0,278285.0,277133.0,0.8313697755229438,7869.1245,8098.5344,49.281642032070216,60.454
2026-08-14T23:46:05.273631,LUNC_IRT,LUNC,8.917,-0.0224,6359317176471.0,20.0,5.0,12.5,-120.0,27221977.873,4780048.4013,85.0632945541366,60.448
2026-08-14T23:46:05.273631,S_IRT,S,4120.0,-0.0223,10485115841298.0,4107.0,4121.0,4114.0,0.3403014098201264,2669562.12,2491725.93,51.72278884919046,60.446
2026-08-14T23:46:05.273631,GMT_IRT,GMT,1177.0,-0.0223,11891937879297.0,1172.0,1178.0,1175.0,0.5106382978723404,686270.3658,657498.5176,51.07056535373856,60.446
2026-08-14T23:46:05.273631,SAND_IRT,SAND,7406.0,0.0218,9781154243406.0,7395.0,7426.0,7410.5,0.4183253491667229,97931.039,131839.6423,42.621207564831295,60.436
2026-08-14T23:46:05.273631,LTC_IRT,LTC,8188915.0,-0.0201,73580932842186.0,8170984.0,8199041.0,8185012.5,0.3427850598884241,1936.856,1917.189,50.25514751384584,60.402
2026-08-14T23:46:05.273631,AAVE_IRT,AAVE,16146129.0,-0.0185,14268233011872.0,16057204.0,16149458.0,16103331.0,0.5728876839207988,58.2351,88.7314,39.62474441454346,60.37
2026-08-14T23:46:05.273631,AXS_IRT,AXS,165891.0,0.0175,6100334553348.0,165413.0,166282.0,165847.5,0.5239753387901536,1190.4424,1510.9056,44.068457673724375,60.35
2026-08-14T23:46:05.273631,IMX_IRT,IMX,20265.0,-0.017,7660100905905.0,20086.0,20231.0,20158.5,0.7192995510578665,9867.0137,15297.1769,39.210534750917034,60.34
2026-08-14T23:46:05.273631,LINK_IRT,LINK,1683834.0,0.0166,49273000473900.0,1679088.0,1685090.0,1682089.0,0.35681821829879395,9368.7896,8868.0488,51.372882703177325,60.332
2026-08-14T23:46:20.353505,UNI_IRT,UNI,601239.0,-0.0826,24056184799941.0,600002.0,603634.0,601818.0,0.6035047140497626,17655.529,18458.4295,48.88837926753447,61.652
2026-08-14T23:46:20.353505,INJ_IRT,INJ,806945.0,-0.0621,17834977936104.0,802467.0,806564.0,804515.5,0.5092505986522323,2419.9425,2524.4064,48.94360306975909,61.242
2026-08-14T23:46:20.353505,CRV_IRT,CRV,45127.0,-0.0483,7876642198488.0,44895.0,45239.0,45067.0,0.7633079636984934,44214.3992,40545.5011,52.164288824676674,60.966
2026-08-14T23:46:20.353505,BONK_IRT,BONK,0.4413,0.032,6882837739134.0,0.4077,0.4403,0.42400000000000004,7.688679245283023,343080553.5966,1571697537.8929,17.917509873414037,60.64
2026-08-14T23:46:20.353505,SHIB_IRT,SHIB,0.8586,0.0315,20412819032340.0,0.858,0.8609,0.85945,0.33742509744604265,41111608773.839096,18915172816.523098,68.48877731675674,60.63
2026-08-14T23:46:20.353505,POL_IRT,POL,13979.0,0.0269,56083556102301.0,13944.0,13987.0,13965.5,0.3079016146933515,130616.4942,230628.918,36.15727419333576,60.538
2026-08-14T23:46:20.353505,ATOM_IRT,ATOM,277896.0,-0.0227,17547712835541.0,275981.0,278277.0,277129.0,0.8284950329990727,7869.1245,8099.0752999999995,49.27997268671451,60.454
2026-08-14T23:46:20.353505,LUNC_IRT,LUNC,8.916,-0.0225,6359317176471.0,20.0,5.0,12.5,-120.0,27221977.873,4780048.4013,85.0632945541366,60.45
2026-08-14T23:46:20.353505,S_IRT,S,4119.0,-0.0223,10485115841298.0,4111.0,4122.0,4116.5,0.2672172962468116,2680689.12,2491203.98,51.83187409654697,60.446
2026-08-14T23:46:20.353505,GMT_IRT,GMT,1177.0,-0.0223,11891937879297.0,1172.0,1183.0,1177.5,0.9341825902335457,686291.6563,658667.6143,51.026947157577375,60.446
2026-08-14T23:46:20.353505,SAND_IRT,SAND,7404.0,0.0218,9781154243406.0,7395.0,7426.0,7410.5,0.4183253491667229,102519.9194,131988.8627,43.71687852452499,60.436
2026-08-14T23:46:20.353505,LTC_IRT,LTC,8186776.0,-0.0201,73580932842186.0,8170998.0,8199033.0,8185015.5,0.3425161503970273,1926.458,1898.5720000000001,50.364520016836465,60.402
2026-08-14T23:46:20.353505,AAVE_IRT,AAVE,16148384.0,-0.0185,14268233011872.0,16057204.0,16149457.0,16103330.5,0.5728814918131377,53.9849,89.4849,37.62805830913545,60.37
2026-08-14T23:46:20.353505,AXS_IRT,AXS,165891.0,0.0175,6100334553348.0,165413.0,167233.0,166323.0,1.0942563566073242,1190.4424,1481.3655,44.55568830378861,60.35
2026-08-14T23:46:20.353505,IMX_IRT,IMX,20280.0,-0.017,7660100905905.0,20086.0,20231.0,20158.5,0.7192995510578665,9867.0137,15297.1769,39.210534750917034,60.34
2026-08-14T23:46:20.353505,LINK_IRT,LINK,1685016.0,0.0166,49273000473900.0,1679090.0,1685097.0,1682093.5,0.35711451236212494,9368.7896,8944.0538,51.159666444807804,60.332
2026-08-14T23:46:35.144038,UNI_IRT,UNI,601239.0,-0.0826,24056184799941.0,600002.0,603634.0,601818.0,0.6035047140497626,17655.529,18458.4295,48.88837926753447,61.652
2026-08-14T23:46:35.144038,INJ_IRT,INJ,806945.0,-0.0621,17834977936104.0,802467.0,806396.0,804431.5,0.48841946144575393,2421.1064,2440.7193,49.7982969648624,61.242
2026-08-14T23:46:35.144038,CRV_IRT,CRV,45127.0,-0.0483,7876642198488.0,44895.0,45237.0,45066.0,0.7588869657835176,44214.3992,44267.4311,49.97003232199187,60.966
2026-08-14T23:46:35.144038,BONK_IRT,BONK,0.4413,0.032,6882837739134.0,0.4077,0.4403,0.42400000000000004,7.688679245283023,204341284.4966,1571733646.2734,11.50521754214558,60.64
2026-08-14T23:46:35.144038,SHIB_IRT,SHIB,0.8586,0.0315,20412819032340.0,0.857,0.86,0.8585,0.3494467093768203,41151854302.9437,18936314202.2777,68.48578568236404,60.63
2026-08-14T23:46:35.144038,POL_IRT,POL,13979.0,0.0269,56083556102301.0,13944.0,14042.0,13993.0,0.7003501750875438,130614.8242,230225.64059999998,36.1973883035526,60.538
2026-08-14T23:46:35.144038,ATOM_IRT,ATOM,277896.0,-0.0227,17547712835541.0,276171.0,278279.0,277225.0,0.7603931824330418,7509.1141,8179.9191,47.862185032535976,60.454
2026-08-14T23:46:35.144038,LUNC_IRT,LUNC,8.916,-0.0225,6359317176471.0,20.0,5.0,12.5,-120.0,27221977.873,4780048.4013,85.0632945541366,60.45
2026-08-14T23:46:35.144038,S_IRT,S,4119.0,-0.0223,10485115841298.0,4106.0,4121.0,4113.5,0.3646529719217212,2704098.2399999998,2491203.98,52.048911218104266,60.446
2026-08-14T23:46:35.144038,GMT_IRT,GMT,1177.0,-0.0223,11891937879297.0,1172.0,1178.0,1175.0,0.5106382978723404,685636.3104,656387.3123,51.08973484539543,60.446
2026-08-14T23:46:35.144038,SAND_IRT,SAND,7404.0,0.0218,9781154243406.0,7395.0,7428.0,7411.5,0.44525399716656544,120091.7998,131846.0607,47.66723015019014,60.436
2026-08-14T23:46:35.144038,LTC_IRT,LTC,8186776.0,-0.0201,73580932842186.0,8164778.0,8198845.0,8181811.5,0.41637478448385173,1916.504,1886.21,50.3983207782652,60.402
2026-08-14T23:46:35.144038,AAVE_IRT,AAVE,16148384.0,-0.0185,14268233011872.0,16057204.0,16149452.0,16103328.0,0.5728505312690644,53.9849,88.8021,37.80799372491894,60.37
2026-08-14T23:46:35.144038,AXS_IRT,AXS,165891.0,0.0175,6100334553348.0,165413.0,167151.0,166282.0,1.04521235010404,1394.7677,1481.4258,48.4935279910757,60.35
2026-08-14T23:46:35.144038,IMX_IRT,IMX,20280.0,-0.017,7660100905905.0,20086.0,20231.0,20158.5,0.7192995510578665,9867.0137,15297.1769,39.210534750917034,60.34
2026-08-14T23:46:35.144038,LINK_IRT,LINK,1685016.0,0.0166,49273000473900.0,1678093.0,1685086.0,1681589.5,0.415856545250788,9502.7823,9075.5651,51.14977180370737,60.332
2026-08-14T23:46:50.321647,UNI_IRT,UNI,601239.0,-0.0826,24056184799941.0,600002.0,603634.0,601818.0,0.6035047140497626,17373.9705,18458.4295,48.48676198077718,61.652
2026-08-14T23:46:50.321647,INJ_IRT,INJ,806945.0,-0.0621,17834977936104.0,802467.0,805667.0,804067.0,0.39797678551662985,2419.9425,2439.2004,49.80183850942107,61.242
2026-08-14T23:46:50.321647,CRV_IRT,CRV,45127.0,-0.0483,7876642198488.0,44895.0,45237.0,45066.0,0.7588869657835176,44214.3992,41565.6881,51.54389624875096,60.966
2026-08-14T23:46:50.321647,BONK_IRT,BONK,0.4413,0.032,6882837739134.0,0.4076,0.4403,0.42395000000000005,7.71317372331643,66975574.3966,1576226860.3652,4.075917426832977,60.64
2026-08-14T23:46:50.321647,SHIB_IRT,SHIB,0.8586,0.0315,20412819032340.0,0.858,0.8599,0.85895,0.22120030269515253,41126503142.0973,18828182800.7006,68.59597793796408,60.63
2026-08-14T23:46:50.321647,POL_IRT,POL,13979.0,0.0269,56083556102301.0,13940.0,13990.0,13965.0,0.35803795202291444,129652.2029,231072.5659,35.942140411179885,60.538
2026-08-14T23:46:50.321647,ATOM_IRT,ATOM,277896.0,-0.0227,17547712835541.0,276171.0,278880.0,277525.5,0.9761265181037417,7386.4721,8160.2868,47.51133112381385,60.454
2026-08-14T23:46:50.321647,LUNC_IRT,LUNC,8.916,-0.0225,6359317176471.0,20.0,5.0,12.5,-120.0,27221977.873,4780048.4013,85.0632945541366,60.45
2026-08-14T23:46:50.321647,S_IRT,S,4119.0,-0.0223,10485115841298.0,4108.0,4121.0,4114.5,0.315955766192733,2680009.17,2491436.68,51.82320859068843,60.446
2026-08-14T23:46:50.321647,GMT_IRT,GMT,1177.0,-0.0223,11891937879297.0,1172.0,1178.0,1175.0,0.5106382978723404,692500.3364,649266.8489,51.61106516740212,60.446
2026-08-14T23:46:50.321647,SAND_IRT,SAND,7404.0,0.0218,9781154243406.0,7395.0,7428.0,7411.5,0.44525399716656544,120632.3324,131847.67620000002,47.778963993587254,60.436
2026-08-14T23:46:50.321647,LTC_IRT,LTC,8186776.0,-0.0201,73580932842186.0,8172849.0,8198602.0,8185725.5,0.3146086440352782,1944.822,1886.846,50.75653736179648,60.402
2026-08-14T23:46:50.321647,AAVE_IRT,AAVE,16148384.0,-0.0185,14268233011872.0,16051785.0,16148210.0,16099997.5,0.5989131364771951,54.1914,92.4517,36.95461975367406,60.37
2026-08-14T23:46:50.321647,AXS_IRT,AXS,165891.0,0.0175,6100334553348.0,164234.0,167151.0,165692.5,1.7604900644265735,1457.4487,1481.4258,49.592070025446816,60.35
2026-08-14T23:46:50.321647,IMX_IRT,IMX,20280.0,-0.017,7660100905905.0,20086.0,20231.0,20158.5,0.7192995510578665,9867.0137,15297.1769,39.210534750917034,60.34
2026-08-14T23:46:50.321647,LINK_IRT,LINK,1685016.0,0.0166,49273000473900.0,1678093.0,1684800.0,1681446.5,0.3988827476818323,9470.0642,9124.2412,50.929916424842624,60.332
2026-08-14T23:47:05.162193,UNI_IRT,UNI,600664.0,-0.0826,24056184799941.0,600004.0,601844.0,600924.0,0.3061951261723612,17429.4554,18455.1043,48.57090499566586,61.652
